id,status,quantity,box__id,observation
819,COM,,819,planilla excel 2023
820,COM,,820,planilla excel 2023
821,COM,,821,planilla excel 2023
822,COM,,822,planilla excel 2023
823,COM,,823,planilla excel 2023
824,COM,,824,planilla excel 2023
825,COM,,825,planilla excel 2023
826,COM,,826,planilla excel 2023
827,COM,,827,planilla excel 2023
828,COM,,828,planilla excel 2023
829,COM,,829,planilla excel 2023
830,COM,,830,planilla excel 2023
831,COM,,831,planilla excel 2023
832,COM,,832,planilla excel 2023
833,COM,,833,planilla excel 2023
834,COM,,834,planilla excel 2023
835,COM,,835,planilla excel 2023
836,COM,,836,planilla excel 2023
837,COM,,837,planilla excel 2023
838,COM,,838,planilla excel 2023
839,COM,,839,planilla excel 2023
840,COM,,840,planilla excel 2023
841,COM,,841,planilla excel 2023
842,COM,,842,planilla excel 2023
843,COM,,843,planilla excel 2023
844,COM,,844,planilla excel 2023
845,COM,,845,planilla excel 2023
846,COM,,846,planilla excel 2023
847,COM,,847,planilla excel 2023
848,COM,,848,planilla excel 2023
849,COM,,849,planilla excel 2023
850,COM,,850,planilla excel 2023
851,COM,,851,planilla excel 2023
852,COM,,852,planilla excel 2023
853,COM,,853,planilla excel 2023
854,COM,,854,planilla excel 2023
855,COM,,855,planilla excel 2023
856,COM,,856,planilla excel 2023
857,COM,,857,planilla excel 2023
858,COM,,858,planilla excel 2023
859,COM,,859,planilla excel 2023
860,COM,,860,planilla excel 2023
861,COM,,861,planilla excel 2023
862,COM,,862,planilla excel 2023
863,COM,,863,planilla excel 2023
864,COM,,864,planilla excel 2023
865,COM,,865,planilla excel 2023
866,COM,,866,planilla excel 2023
867,COM,,867,planilla excel 2023
868,COM,,868,planilla excel 2023
869,COM,,869,planilla excel 2023
870,COM,,870,planilla excel 2023
871,COM,,871,planilla excel 2023
872,COM,,872,planilla excel 2023
873,COM,,873,planilla excel 2023
874,COM,,874,planilla excel 2023
875,COM,,875,planilla excel 2023
876,COM,,876,planilla excel 2023
877,COM,,877,planilla excel 2023
878,COM,,878,planilla excel 2023
879,COM,,879,planilla excel 2023
880,COM,,880,planilla excel 2023
881,COM,,881,planilla excel 2023
882,COM,,882,planilla excel 2023
883,COM,,883,planilla excel 2023
884,COM,,884,planilla excel 2023
885,COM,,885,planilla excel 2023
886,COM,,886,planilla excel 2023
887,COM,,887,planilla excel 2023
888,COM,,888,planilla excel 2023
889,COM,,889,planilla excel 2023
890,COM,,890,planilla excel 2023
891,COM,,891,planilla excel 2023
892,COM,,892,planilla excel 2023
893,COM,,893,planilla excel 2023
894,COM,,894,planilla excel 2023
895,COM,,895,planilla excel 2023
896,COM,,896,planilla excel 2023
897,COM,,897,planilla excel 2023
898,COM,,898,planilla excel 2023
899,COM,,899,planilla excel 2023
900,COM,,900,planilla excel 2023
901,COM,,901,planilla excel 2023
902,COM,,902,planilla excel 2023
903,COM,,903,planilla excel 2023
904,COM,,904,planilla excel 2023
905,COM,,905,planilla excel 2023
906,COM,,906,planilla excel 2023
907,COM,,907,planilla excel 2023
908,COM,,908,planilla excel 2023
909,COM,,909,planilla excel 2023
910,COM,,910,planilla excel 2023
911,COM,,911,planilla excel 2023
912,COM,,912,planilla excel 2023
913,COM,,913,planilla excel 2023
914,COM,,914,planilla excel 2023
915,COM,,915,planilla excel 2023
916,COM,,916,planilla excel 2023
917,COM,,917,planilla excel 2023
918,COM,,918,planilla excel 2023
919,COM,,919,planilla excel 2023
920,COM,,920,planilla excel 2023
921,COM,,921,planilla excel 2023
922,COM,,922,planilla excel 2023
923,COM,,923,planilla excel 2023
924,COM,,924,planilla excel 2023
925,COM,,925,planilla excel 2023
926,COM,,926,planilla excel 2023
927,COM,,927,planilla excel 2023
928,COM,,928,planilla excel 2023
929,COM,,929,planilla excel 2023
930,COM,,930,planilla excel 2023
931,COM,,931,planilla excel 2023
932,COM,,932,planilla excel 2023
933,COM,,933,planilla excel 2023
934,COM,,934,planilla excel 2023
935,COM,,935,planilla excel 2023
936,COM,,936,planilla excel 2023
937,COM,,937,planilla excel 2023
938,COM,,938,planilla excel 2023
939,COM,,939,planilla excel 2023
940,COM,,940,planilla excel 2023
941,COM,,941,planilla excel 2023
942,COM,,942,planilla excel 2023
943,COM,,943,planilla excel 2023
944,COM,,944,planilla excel 2023
945,COM,,945,planilla excel 2023
946,COM,,946,planilla excel 2023
947,COM,,947,planilla excel 2023
948,COM,,948,planilla excel 2023
949,COM,,949,planilla excel 2023
950,COM,,950,planilla excel 2023
951,COM,,951,planilla excel 2023
952,COM,,952,planilla excel 2023
953,COM,,953,planilla excel 2023
954,COM,,954,planilla excel 2023
955,COM,,955,planilla excel 2023
956,COM,,956,planilla excel 2023
957,COM,,957,planilla excel 2023
958,COM,,958,planilla excel 2023
959,COM,,959,planilla excel 2023
960,COM,,960,planilla excel 2023
961,COM,,961,planilla excel 2023
962,COM,,962,planilla excel 2023
963,COM,,963,planilla excel 2023
964,COM,,964,planilla excel 2023
965,COM,,965,planilla excel 2023
966,COM,,966,planilla excel 2023
967,COM,,967,planilla excel 2023
968,COM,,968,planilla excel 2023
969,COM,,969,planilla excel 2023
970,COM,,970,planilla excel 2023
971,COM,,971,planilla excel 2023
972,COM,,972,planilla excel 2023
973,COM,,973,planilla excel 2023
974,COM,,974,planilla excel 2023
975,COM,,975,planilla excel 2023
976,COM,,976,planilla excel 2023
977,COM,,977,planilla excel 2023
978,COM,,978,planilla excel 2023
979,COM,,979,planilla excel 2023
980,COM,,980,planilla excel 2023
981,COM,,981,planilla excel 2023
982,COM,,982,planilla excel 2023
983,COM,,983,planilla excel 2023
984,COM,,984,planilla excel 2023
985,COM,,985,planilla excel 2023
986,COM,,986,planilla excel 2023
987,COM,,987,planilla excel 2023
988,COM,,988,planilla excel 2023
989,COM,,989,planilla excel 2023
990,COM,,990,planilla excel 2023
991,COM,,991,planilla excel 2023
992,COM,,992,planilla excel 2023
993,COM,,993,planilla excel 2023
994,COM,,994,planilla excel 2023
995,COM,,995,planilla excel 2023
996,COM,,996,planilla excel 2023
997,COM,,997,planilla excel 2023
998,COM,,998,planilla excel 2023
999,COM,,999,planilla excel 2023
1000,COM,,1000,planilla excel 2023
1001,COM,,1001,planilla excel 2023
1002,COM,,1002,planilla excel 2023
1003,COM,,1003,planilla excel 2023
1004,COM,,1004,planilla excel 2023
1005,COM,,1005,planilla excel 2023
1006,COM,,1006,planilla excel 2023
1007,COM,,1007,planilla excel 2023
1008,COM,,1008,planilla excel 2023
1009,COM,,1009,planilla excel 2023
1010,COM,,1010,planilla excel 2023
1011,COM,,1011,planilla excel 2023
1012,COM,,1012,planilla excel 2023
1013,COM,,1013,planilla excel 2023
1014,COM,,1014,planilla excel 2023
1015,COM,,1015,planilla excel 2023
1016,COM,,1016,planilla excel 2023
1017,COM,,1017,planilla excel 2023
1018,COM,,1018,planilla excel 2023
1019,COM,,1019,planilla excel 2023
1020,COM,,1020,planilla excel 2023
1021,COM,,1021,planilla excel 2023
1022,COM,,1022,planilla excel 2023
1023,COM,,1023,planilla excel 2023
1024,COM,,1024,planilla excel 2023
1025,COM,,1025,planilla excel 2023
1026,COM,,1026,planilla excel 2023
1027,COM,,1027,planilla excel 2023
1028,COM,,1028,planilla excel 2023
1029,COM,,1029,planilla excel 2023
1030,COM,,1030,planilla excel 2023
1031,COM,,1031,planilla excel 2023
1032,COM,,1032,planilla excel 2023
1033,COM,,1033,planilla excel 2023
1034,COM,,1034,planilla excel 2023
1035,COM,,1035,planilla excel 2023
1036,COM,,1036,planilla excel 2023
1037,COM,,1037,planilla excel 2023
1038,COM,,1038,planilla excel 2023
1039,COM,,1039,planilla excel 2023
1040,COM,,1040,planilla excel 2023
1041,COM,,1041,planilla excel 2023
1042,COM,,1042,planilla excel 2023
1043,COM,,1043,planilla excel 2023
1044,COM,,1044,planilla excel 2023
1045,COM,,1045,planilla excel 2023
1046,COM,,1046,planilla excel 2023
1047,COM,,1047,planilla excel 2023
1048,COM,,1048,planilla excel 2023
1049,COM,,1049,planilla excel 2023
1050,COM,,1050,planilla excel 2023
1051,COM,,1051,planilla excel 2023
1052,COM,,1052,planilla excel 2023
1053,COM,,1053,planilla excel 2023
1054,COM,,1054,planilla excel 2023
1055,COM,,1055,planilla excel 2023
1056,COM,,1056,planilla excel 2023
1057,COM,,1057,planilla excel 2023
1058,COM,,1058,planilla excel 2023
1059,COM,,1059,planilla excel 2023
1060,COM,,1060,planilla excel 2023
1061,COM,,1061,planilla excel 2023
1062,COM,,1062,planilla excel 2023
1063,COM,,1063,planilla excel 2023
1064,COM,,1064,planilla excel 2023
1065,COM,,1065,planilla excel 2023
1066,COM,,1066,planilla excel 2023
1067,COM,,1067,planilla excel 2023
1068,COM,,1068,planilla excel 2023
1069,COM,,1069,planilla excel 2023
1070,COM,,1070,planilla excel 2023
1071,COM,,1071,planilla excel 2023
1072,COM,,1072,planilla excel 2023
1073,COM,,1073,planilla excel 2023
1074,COM,,1074,planilla excel 2023
1075,COM,,1075,planilla excel 2023
1076,COM,,1076,planilla excel 2023
1077,COM,,1077,planilla excel 2023
1078,COM,,1078,planilla excel 2023
1079,COM,,1079,planilla excel 2023
1080,COM,,1080,planilla excel 2023
1081,COM,,1081,planilla excel 2023
1082,COM,,1082,planilla excel 2023
1083,COM,,1083,planilla excel 2023
1084,COM,,1084,planilla excel 2023
1085,COM,,1085,planilla excel 2023
